age,default,balance,contact,day,month,duration,campaign,pdays,previous,poutcome,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,housing_no,housing_yes,loan_no,loan_yes
39,no,102,cellular,14,aug,272,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
57,no,13,cellular,8,may,323,2,368,2,failure,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
32,no,413,cellular,11,jul,712,2,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
32,no,4665,unknown,21,may,860,2,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
45,no,638,cellular,20,aug,75,9,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
32,no,101,unknown,19,may,191,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
31,no,1224,cellular,24,jul,1441,2,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
49,no,1103,cellular,12,aug,428,2,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
29,no,3748,cellular,28,may,322,3,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
55,no,955,cellular,29,jan,104,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
30,no,518,cellular,8,may,127,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
45,no,1893,unknown,3,jun,1259,6,-1,0,unknown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
39,no,14,cellular,28,jan,114,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
36,no,-423,unknown,13,may,106,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
33,no,3696,cellular,19,nov,305,1,182,3,failure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
36,no,2987,cellular,12,aug,307,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
31,no,433,cellular,11,aug,1504,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
36,no,756,cellular,11,jul,396,3,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
38,no,0,cellular,1,jun,71,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
33,no,2727,cellular,6,aug,205,3,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
40,no,93,unknown,13,may,134,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
31,no,1766,cellular,5,jun,166,2,-1,0,unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
39,no,124,cellular,31,jul,81,5,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
33,no,69,cellular,4,may,77,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
53,no,0,cellular,12,mar,80,2,-1,0,unknown,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
38,no,0,cellular,13,may,537,5,303,2,failure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
59,no,259,cellular,15,jun,415,1,89,1,success,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
55,no,4103,cellular,19,nov,291,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
38,no,744,cellular,14,may,283,1,288,12,other,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
48,no,116,telephone,20,apr,70,4,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
53,no,70,unknown,5,may,611,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
44,no,432,cellular,9,feb,132,3,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
57,no,1172,unknown,18,jun,26,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
29,no,9,cellular,11,may,262,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
31,no,428,unknown,21,may,272,1,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
35,no,7546,cellular,28,dec,137,1,122,3,failure,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
31,no,620,cellular,30,mar,95,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
35,no,8647,cellular,19,nov,140,2,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
40,no,192,unknown,16,may,71,11,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
39,no,0,cellular,7,may,502,1,7,2,failure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
43,no,27733,unknown,3,jun,164,7,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
44,no,276,unknown,15,may,219,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
29,no,113,cellular,12,feb,328,2,183,4,success,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
40,no,782,unknown,14,may,224,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
33,no,82,cellular,18,nov,63,2,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
46,no,1008,cellular,29,aug,24,13,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
27,no,6421,telephone,28,jan,147,4,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
26,no,443,cellular,30,jul,84,3,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
41,no,351,cellular,9,jul,175,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
34,no,5060,cellular,21,aug,12,21,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
39,no,-41,cellular,25,aug,40,15,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
27,no,-124,cellular,18,jul,217,1,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
31,no,79,cellular,23,jul,235,11,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
44,no,3945,cellular,28,jan,255,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
55,no,197,cellular,8,jul,256,1,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
51,no,837,telephone,30,jul,41,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
50,no,-94,unknown,25,jun,75,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
30,no,1743,cellular,5,feb,192,4,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
46,no,57,unknown,28,may,796,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
49,no,635,cellular,25,aug,220,3,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
56,no,-113,cellular,12,aug,614,2,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
47,no,225,cellular,28,aug,1126,4,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
30,no,124,telephone,16,jun,161,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
36,no,475,cellular,25,jul,141,3,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
40,no,-7,telephone,25,jul,697,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
37,yes,375,unknown,9,jun,223,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
42,no,936,cellular,30,jan,931,1,-1,0,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
45,no,1415,cellular,17,nov,483,1,116,1,failure,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
34,no,0,cellular,17,nov,63,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
27,no,3638,cellular,11,jul,271,5,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
30,no,-99,cellular,15,may,144,5,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
32,no,167,cellular,8,aug,79,3,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
46,no,19,telephone,21,jul,171,1,-1,0,unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
29,no,242,cellular,18,jul,73,4,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
53,no,13,telephone,28,jan,69,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
32,no,286,cellular,20,apr,60,1,343,4,failure,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
49,no,769,unknown,14,may,257,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
35,no,93,cellular,4,may,198,2,88,1,other,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
38,no,1663,cellular,13,apr,217,3,327,1,failure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
39,no,238,cellular,19,nov,134,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
34,no,2178,cellular,26,may,41,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
42,no,792,cellular,19,nov,611,2,175,12,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
35,no,871,unknown,6,jun,216,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
60,no,1025,cellular,6,aug,388,8,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
57,no,63,unknown,5,may,242,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
31,no,16,cellular,7,jul,387,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
29,no,417,cellular,7,oct,90,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
41,no,3992,telephone,20,nov,281,2,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
46,no,2749,cellular,17,nov,332,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
33,no,133,cellular,4,may,218,1,-1,0,unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
32,no,1721,unknown,21,may,650,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
54,no,2171,telephone,18,nov,1034,1,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
37,no,4760,cellular,8,may,182,2,169,2,failure,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
32,no,2979,cellular,25,may,156,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
43,no,690,cellular,6,aug,171,3,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
50,no,203,telephone,19,nov,265,1,127,4,other,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
34,no,322,cellular,20,apr,10,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
31,no,1210,cellular,16,jul,350,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
43,no,634,cellular,17,nov,65,1,131,1,failure,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
49,no,273,cellular,23,jul,58,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
22,no,47,cellular,3,jul,69,3,-1,0,unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
35,no,1100,cellular,29,jan,127,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
56,no,0,telephone,19,nov,154,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
53,no,0,telephone,31,jul,36,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
54,no,1544,cellular,5,feb,85,7,196,3,failure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
32,no,6145,cellular,14,may,362,1,287,13,failure,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
41,no,28,cellular,11,may,49,1,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40,no,1012,cellular,6,may,410,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
33,no,245,cellular,8,may,253,3,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
33,no,1998,cellular,19,nov,570,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34,no,3990,cellular,24,jul,633,7,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
36,no,1328,unknown,6,jun,82,4,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
34,no,412,cellular,8,jul,164,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
55,no,229,unknown,9,jun,175,3,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
28,no,1562,cellular,15,feb,659,4,-1,0,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
29,no,3432,cellular,17,apr,139,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
31,no,144,unknown,4,jul,43,11,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
52,no,1339,cellular,22,aug,343,5,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
54,no,386,cellular,19,nov,74,1,152,1,success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
43,no,7727,unknown,15,may,302,8,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
55,no,204,cellular,14,jul,455,13,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
28,no,101,unknown,28,may,126,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
45,no,728,cellular,18,nov,107,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
45,no,2418,unknown,14,may,120,1,-1,0,unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
51,no,2934,cellular,18,nov,727,4,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
42,no,0,unknown,7,may,275,4,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
43,no,181,telephone,28,jan,41,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
34,no,176,cellular,18,aug,61,4,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
36,no,49,cellular,15,may,232,2,365,5,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
37,no,2023,cellular,10,jul,214,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
50,no,372,telephone,11,may,21,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
42,no,7702,cellular,16,feb,138,2,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
34,no,464,cellular,18,may,173,1,299,2,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
48,no,117,cellular,16,apr,635,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
47,no,104,cellular,14,jul,77,2,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
40,no,1041,unknown,12,jun,73,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
37,no,539,cellular,18,jan,540,2,115,3,failure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
38,no,0,unknown,3,jun,179,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
29,no,406,cellular,17,jul,119,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
46,no,2558,telephone,20,nov,107,1,167,1,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
26,no,484,unknown,19,may,48,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
30,no,3516,unknown,29,may,447,4,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
42,no,5639,cellular,17,jul,430,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
42,no,100,cellular,7,aug,64,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
31,no,1306,unknown,28,may,217,5,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
37,no,815,cellular,7,may,77,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
26,no,245,unknown,26,may,16,11,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
54,no,191,cellular,4,aug,753,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
70,no,2815,cellular,26,apr,125,2,182,1,failure,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
29,no,3672,unknown,28,may,1210,1,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
50,no,1572,cellular,9,jul,185,1,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
60,no,385,cellular,4,feb,80,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
32,no,29,cellular,19,aug,156,2,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
32,no,84,cellular,29,jul,403,3,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
34,no,876,cellular,17,nov,145,2,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
48,no,1499,cellular,12,may,17,7,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
25,no,0,cellular,9,jul,160,1,-1,0,unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
32,no,6217,cellular,18,nov,486,2,181,2,failure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
32,no,329,cellular,3,feb,321,1,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
47,no,162,unknown,9,may,203,4,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
32,no,14533,cellular,31,dec,646,3,198,2,success,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
49,no,151,cellular,8,jul,97,3,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
53,no,-2,cellular,16,apr,144,2,-1,0,unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41,no,4684,unknown,20,jun,30,6,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
47,no,1149,cellular,15,jul,82,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
35,no,11,unknown,13,may,326,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
33,no,8004,cellular,19,nov,414,3,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
49,no,1019,cellular,16,apr,285,5,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
46,no,1297,cellular,11,aug,716,3,-1,0,unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
29,no,415,unknown,28,may,449,4,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
58,no,671,unknown,17,jun,16,3,-1,0,unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
40,no,2378,unknown,2,jun,65,1,-1,0,unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
34,no,417,cellular,18,nov,138,1,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
60,no,71,cellular,10,jul,121,3,-1,0,unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
43,no,1188,cellular,27,may,140,2,-1,0,unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
50,no,8139,cellular,18,aug,256,6,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
33,no,249,cellular,31,jul,61,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
37,no,689,cellular,14,jul,367,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
55,no,203,telephone,14,may,9,5,174,12,other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
45,yes,-183,cellular,15,jul,395,4,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
47,no,3451,cellular,21,nov,125,2,-1,0,unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
58,no,116,unknown,16,jun,580,3,-1,0,unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
